Intensity recordings for experiment starting at 2021-02-27 21:47:32.382617. readings every 0:00:01.031181 seconds
timestamp,power,error
2021-02-27 21:47:32.382617,0.000926,10.800000
2021-02-27 21:47:33.413798,0.000926,10.800000
2021-02-27 21:47:34.417035,0.000926,10.800000
2021-02-27 21:47:35.429497,0.000926,10.800000
2021-02-27 21:47:36.468737,0.000927,10.800000
2021-02-27 21:47:37.487913,0.000926,10.800000
2021-02-27 21:47:38.518335,0.000926,10.800000
2021-02-27 21:47:39.528261,0.000926,10.800000
2021-02-27 21:47:40.544027,0.000926,10.800000
2021-02-27 21:47:41.565482,0.000926,10.800000
2021-02-27 21:47:42.568997,0.000926,10.800000
2021-02-27 21:47:43.577989,0.000926,10.800000
2021-02-27 21:47:44.614731,0.000926,10.800000
2021-02-27 21:47:45.621997,0.000926,10.800000
2021-02-27 21:47:46.632124,0.000926,10.800000
2021-02-27 21:47:47.664455,0.000926,10.800000
2021-02-27 21:47:48.674723,0.000926,10.800000
2021-02-27 21:47:49.683250,0.000926,10.800000
2021-02-27 21:47:50.712905,0.000926,10.800000
2021-02-27 21:47:51.718678,0.000926,10.800000
