timestamp,,power,error
57:44.8,665.00,0.000943,-0.008057
57:45.8,666.00,0.000943,-0.008057
57:46.9,667.00,0.000943,-0.008057
57:47.9,668.00,0.000943,-0.008057
57:48.9,669.00,0.000943,-0.008057
57:49.9,670.00,0.000943,-0.008057
57:50.9,671.00,0.000943,-0.008057
57:51.9,672.00,0.000942,-0.008058
57:52.9,673.00,0.000943,-0.008057
57:54.0,674.00,0.000943,-0.008057
57:55.0,675.00,0.000943,-0.008057
57:56.0,676.00,0.000943,-0.008057
57:57.0,677.00,0.000942,-0.008058
57:58.0,678.00,0.000943,-0.008057
57:59.0,679.00,0.000943,-0.008057
58:00.1,680.00,0.000943,-0.008057
58:01.1,681.00,0.000943,-0.008057
58:02.1,682.00,0.000943,-0.008057
58:03.1,683.00,0.000943,-0.008057
58:04.1,684.00,0.000943,-0.008057
58:05.2,685.00,0.000943,-0.008057
58:06.2,686.00,0.000943,-0.008057
58:07.2,687.00,0.000943,-0.008057
58:08.2,688.00,0.000943,-0.008057
58:09.2,689.00,0.000942,-0.008058
58:10.2,690.00,0.000943,-0.008057
58:11.2,691.00,0.000943,-0.008057
58:12.3,692.00,0.000943,-0.008057
58:13.3,693.00,0.000942,-0.008058
58:14.3,694.00,0.000942,-0.008058
58:15.3,695.00,0.000943,-0.008057
58:16.3,696.00,0.000943,-0.008057
58:17.3,697.00,0.000943,-0.008057
58:18.3,698.00,0.000943,-0.008057
58:19.4,699.00,0.000942,-0.008058
58:20.4,700.00,0.000942,-0.008058
58:21.4,701.00,0.000943,-0.008057
58:22.4,702.00,0.000942,-0.008058
58:23.4,703.00,0.000942,-0.008058
58:24.4,704.00,0.000942,-0.008058
58:25.4,705.00,0.000943,-0.008057
58:26.5,706.00,0.000943,-0.008057
58:27.5,707.00,0.000942,-0.008058
58:28.5,708.00,0.000942,-0.008058
58:29.5,709.00,0.000943,-0.008057
58:30.6,710.00,0.000942,-0.008058
58:31.6,711.00,0.000942,-0.008058
58:32.6,712.00,0.000942,-0.008058
58:33.6,713.00,0.000942,-0.008058
58:34.6,714.00,0.000942,-0.008058
58:35.6,715.00,0.000942,-0.008058
58:36.6,716.00,0.000942,-0.008058
58:37.7,717.00,0.000942,-0.008058
58:38.7,718.00,0.000942,-0.008058
58:39.7,719.00,0.000942,-0.008058
58:40.7,720.00,0.000942,-0.008058
58:41.7,721.00,0.000942,-0.008058
58:42.7,722.00,0.000942,-0.008058
58:43.7,723.00,0.000942,-0.008058
58:44.8,724.00,0.000943,-0.008057
58:45.8,725.00,0.000942,-0.008058
58:46.8,726.00,0.000942,-0.008058
58:47.9,727.00,0.000942,-0.008058
58:48.9,728.00,0.000942,-0.008058
58:49.9,729.00,0.000942,-0.008058
58:50.9,730.00,0.000942,-0.008058
58:51.9,731.00,0.000942,-0.008058
58:52.9,732.00,0.000943,-0.008057
58:54.0,733.00,0.000942,-0.008058
58:55.0,734.00,0.000942,-0.008058
58:56.0,735.00,0.000942,-0.008058
58:57.0,736.00,0.000942,-0.008058
58:58.0,737.00,0.000942,-0.008058
58:59.0,738.00,0.000942,-0.008058
59:00.0,739.00,0.000943,-0.008057
59:01.1,740.00,0.000942,-0.008058
59:02.1,741.00,0.000942,-0.008058
59:03.1,742.00,0.000942,-0.008058
59:04.1,743.00,0.000949,-0.008051
59:05.1,744.00,0.000949,-0.008051
59:06.1,745.00,0.000949,-0.008051
59:07.2,746.00,0.000948,-0.008052
59:08.2,747.00,0.000949,-0.008051
59:09.2,748.00,0.000949,-0.008051
59:10.2,749.00,0.000949,-0.008051
59:11.2,750.00,0.000949,-0.008051
59:12.2,751.00,0.000949,-0.008051
59:13.3,752.00,0.000948,-0.008052
59:14.3,753.00,0.000949,-0.008051
59:15.3,754.00,0.000949,-0.008051
59:16.3,755.00,0.000949,-0.008051
59:17.3,756.00,0.000948,-0.008052
59:18.3,757.00,0.000949,-0.008051
59:19.3,758.00,0.000949,-0.008051
59:20.3,759.00,0.000948,-0.008052
59:21.3,760.00,0.000949,-0.008051
59:22.4,761.00,0.000949,-0.008051
59:23.4,762.00,0.000949,-0.008051
59:24.4,763.00,0.000949,-0.008051
59:25.4,764.00,0.000949,-0.008051
59:26.4,765.00,0.000948,-0.008052
59:27.4,766.00,0.000949,-0.008051
59:28.4,767.00,0.000949,-0.008051
59:29.5,768.00,0.000949,-0.008051
59:30.5,769.00,0.000949,-0.008051
59:31.5,770.00,0.000949,-0.008051
59:32.5,771.00,0.000949,-0.008051
59:33.5,772.00,0.000949,-0.008051
59:34.6,773.00,0.000949,-0.008051
59:35.6,774.00,0.000949,-0.008051
59:36.6,775.00,0.000949,-0.008051
59:37.6,776.00,0.000949,-0.008051
59:38.6,777.00,0.000949,-0.008051
59:39.6,778.00,0.000949,-0.008051
59:40.6,779.00,0.000949,-0.008051
59:41.7,780.00,0.000949,-0.008051
59:42.7,781.00,0.000949,-0.008051
59:43.7,782.00,0.000949,-0.008051
59:44.7,783.00,0.000949,-0.008051
59:45.7,784.00,0.000949,-0.008051
59:46.7,785.00,0.000949,-0.008051
59:47.7,786.00,0.000949,-0.008051
59:48.7,787.00,0.000949,-0.008051
59:49.8,788.00,0.000949,-0.008051
59:50.8,789.00,0.000949,-0.008051
59:51.8,790.00,0.000949,-0.008051
59:52.8,791.00,0.000949,-0.008051
59:53.8,792.00,0.000949,-0.008051
59:54.9,793.00,0.000949,-0.008051
59:55.9,794.00,0.000949,-0.008051
59:56.9,795.00,0.000949,-0.008051
59:57.9,796.00,0.000949,-0.008051
59:58.9,797.00,0.000949,-0.008051
59:59.9,798.00,0.000949,-0.008051
00:00.9,799.00,0.000949,-0.008051
00:01.9,800.00,0.000949,-0.008051
00:03.0,801.00,0.000949,-0.008051
00:04.0,802.00,0.000949,-0.008051
00:05.0,803.00,0.000949,-0.008051
00:06.0,804.00,0.000949,-0.008051
00:07.0,805.00,0.000949,-0.008051
00:08.1,806.00,0.000949,-0.008051
00:09.1,807.00,0.000949,-0.008051
00:10.1,808.00,0.000949,-0.008051
00:11.1,809.00,0.000949,-0.008051
00:12.1,810.00,0.000949,-0.008051
00:13.1,811.00,0.000949,-0.008051
00:14.2,812.00,0.000949,-0.008051
00:15.2,813.00,0.000949,-0.008051
00:16.2,814.00,0.000949,-0.008051
00:17.2,815.00,0.000949,-0.008051
00:18.3,816.00,0.000949,-0.008051
00:19.3,817.00,0.000949,-0.008051
00:20.3,818.00,0.000949,-0.008051
00:21.3,819.00,0.000949,-0.008051
00:22.4,820.00,0.000949,-0.008051
00:23.4,821.00,0.000949,-0.008051
00:24.4,822.00,0.000949,-0.008051
00:25.4,823.00,0.000949,-0.008051
00:26.4,824.00,0.000949,-0.008051
00:27.4,825.00,0.000949,-0.008051
00:28.5,826.00,0.000949,-0.008051
00:29.5,827.00,0.000949,-0.008051
00:30.5,828.00,0.000949,-0.008051
00:31.5,829.00,0.000949,-0.008051
00:32.5,830.00,0.000949,-0.008051
00:33.5,831.00,0.000949,-0.008051
00:34.6,832.00,0.000949,-0.008051
00:35.6,833.00,0.000949,-0.008051
00:36.6,834.00,0.000949,-0.008051
00:37.6,835.00,0.000949,-0.008051
00:38.7,836.00,0.000949,-0.008051
00:39.7,837.00,0.000949,-0.008051
00:40.7,838.00,0.000949,-0.008051
00:41.7,839.00,0.000949,-0.008051
00:42.8,840.00,0.000949,-0.008051
00:43.8,841.00,0.000949,-0.008051
00:44.8,842.00,0.000949,-0.008051
00:45.8,843.00,0.000948,-0.008052
00:46.8,844.00,0.000949,-0.008051
00:47.8,845.00,0.000949,-0.008051
00:48.8,846.00,0.000949,-0.008051
00:49.9,847.00,0.000949,-0.008051
00:50.9,848.00,0.000949,-0.008051
00:51.9,849.00,0.000949,-0.008051
00:52.9,850.00,0.000949,-0.008051
00:53.9,851.00,0.000949,-0.008051
00:54.9,852.00,0.000949,-0.008051
00:55.9,853.00,0.000949,-0.008051
00:56.9,854.00,0.000949,-0.008051
00:57.9,855.00,0.000949,-0.008051
00:59.0,856.00,0.000948,-0.008052
01:00.0,857.00,0.000949,-0.008051
01:01.0,858.00,0.000949,-0.008051
01:02.0,859.00,0.000949,-0.008051
01:03.0,860.00,0.000949,-0.008051
01:04.0,861.00,0.000949,-0.008051
01:05.1,862.00,0.000949,-0.008051
01:06.1,863.00,0.000948,-0.008052
01:07.1,864.00,0.000949,-0.008051
01:08.1,865.00,0.000949,-0.008051
01:09.1,866.00,0.000949,-0.008051
01:10.2,867.00,0.000949,-0.008051
01:11.2,868.00,0.000949,-0.008051
01:12.2,869.00,0.000948,-0.008052
01:13.2,870.00,0.000949,-0.008051
01:14.2,871.00,0.000948,-0.008052
01:15.2,872.00,0.000949,-0.008051
01:16.3,873.00,0.000949,-0.008051
01:17.3,874.00,0.000949,-0.008051
01:18.3,875.00,0.000948,-0.008052
01:19.3,876.00,0.000949,-0.008051
01:20.3,877.00,0.000949,-0.008051
01:21.4,878.00,0.000949,-0.008051
01:22.4,879.00,0.000949,-0.008051
01:23.4,880.00,0.000949,-0.008051
01:24.4,881.00,0.000949,-0.008051
01:25.4,882.00,0.000949,-0.008051
01:26.5,883.00,0.000949,-0.008051
01:27.5,884.00,0.000949,-0.008051
01:28.5,885.00,0.000949,-0.008051
01:29.5,886.00,0.000948,-0.008052
01:30.5,887.00,0.000949,-0.008051
01:31.5,888.00,0.000948,-0.008052
01:32.5,889.00,0.000949,-0.008051
01:33.6,890.00,0.000948,-0.008052
01:34.6,891.00,0.000949,-0.008051
01:35.6,892.00,0.000948,-0.008052
01:36.6,893.00,0.000949,-0.008051
01:37.6,894.00,0.000948,-0.008052
01:38.6,895.00,0.000949,-0.008051
01:39.6,896.00,0.000948,-0.008052
01:40.7,897.00,0.000948,-0.008052
01:41.7,898.00,0.000949,-0.008051
01:42.7,899.00,0.000949,-0.008051
01:43.7,900.00,0.000948,-0.008052
01:44.7,901.00,0.000949,-0.008051
01:45.7,902.00,0.000948,-0.008052
01:46.7,903.00,0.000948,-0.008052
01:47.7,904.00,0.000948,-0.008052
01:48.8,905.00,0.000948,-0.008052
01:49.8,906.00,0.000949,-0.008051
01:50.8,907.00,0.000948,-0.008052
01:51.8,908.00,0.000948,-0.008052
01:52.8,909.00,0.000949,-0.008051
01:53.8,910.00,0.000949,-0.008051
01:54.8,911.00,0.000948,-0.008052
01:55.9,912.00,0.000949,-0.008051
01:56.9,913.00,0.000949,-0.008051
01:57.9,914.00,0.000949,-0.008051
01:58.9,915.00,0.000949,-0.008051
01:59.9,916.00,0.000948,-0.008052
02:00.9,917.00,0.000949,-0.008051
02:01.9,918.00,0.000949,-0.008051
02:03.0,919.00,0.000949,-0.008051
02:04.0,920.00,0.000948,-0.008052
02:05.0,921.00,0.000949,-0.008051
02:06.0,922.00,0.000949,-0.008051
02:07.0,923.00,0.000948,-0.008052
02:08.0,924.00,0.000948,-0.008052
02:09.0,925.00,0.000948,-0.008052
02:10.1,926.00,0.000949,-0.008051
02:11.1,927.00,0.000948,-0.008052
02:12.1,928.00,0.000948,-0.008052
02:13.1,929.00,0.000949,-0.008051
02:14.1,930.00,0.000948,-0.008052
02:15.1,931.00,0.000948,-0.008052
02:16.1,932.00,0.000948,-0.008052
02:17.1,933.00,0.000948,-0.008052
02:18.1,934.00,0.000948,-0.008052
02:19.2,935.00,0.000949,-0.008051
02:20.2,936.00,0.000948,-0.008052
02:21.2,937.00,0.000948,-0.008052
02:22.2,938.00,0.000949,-0.008051
02:23.2,939.00,0.000948,-0.008052
02:24.2,940.00,0.000948,-0.008052
02:25.2,941.00,0.000948,-0.008052
02:26.2,942.00,0.000949,-0.008051
02:27.3,943.00,0.000948,-0.008052
02:28.3,944.00,0.000948,-0.008052
02:29.3,945.00,0.000948,-0.008052
02:30.3,946.00,0.000949,-0.008051
02:31.3,947.00,0.000948,-0.008052
02:32.3,948.00,0.000949,-0.008051
02:33.3,949.00,0.000949,-0.008051
02:34.3,950.00,0.000948,-0.008052
02:35.4,951.00,0.000948,-0.008052
02:36.4,952.00,0.000948,-0.008052
02:37.4,953.00,0.000948,-0.008052
02:38.4,954.00,0.000948,-0.008052
02:39.4,955.00,0.000948,-0.008052
02:40.4,956.00,0.000948,-0.008052
02:41.4,957.00,0.000948,-0.008052
02:42.5,958.00,0.000949,-0.008051
02:43.5,959.00,0.000948,-0.008052
02:44.5,960.00,0.000948,-0.008052
02:45.5,961.00,0.000948,-0.008052
02:46.6,962.00,0.000948,-0.008052
02:47.6,963.00,0.000948,-0.008052
02:48.6,964.00,0.000949,-0.008051
02:49.6,965.00,0.000948,-0.008052
02:50.6,966.00,0.000949,-0.008051
02:51.6,967.00,0.000948,-0.008052
02:52.7,968.00,0.000948,-0.008052
02:53.7,969.00,0.000949,-0.008051
02:54.7,970.00,0.000948,-0.008052
02:55.7,971.00,0.000948,-0.008052
02:56.7,972.00,0.000948,-0.008052
02:57.7,973.00,0.000949,-0.008051
02:58.7,974.00,0.000948,-0.008052
02:59.8,975.00,0.000948,-0.008052
03:00.8,976.00,0.000948,-0.008052
03:01.8,977.00,0.000948,-0.008052
03:02.8,978.00,0.000948,-0.008052
03:03.8,979.00,0.000948,-0.008052
03:04.8,980.00,0.000948,-0.008052
03:05.8,981.00,0.000948,-0.008052
03:06.8,982.00,0.000948,-0.008052
03:07.9,983.00,0.000948,-0.008052
03:08.9,984.00,0.000948,-0.008052
03:09.9,985.00,0.000948,-0.008052
03:10.9,986.00,0.000949,-0.008051
03:11.9,987.00,0.000949,-0.008051
03:12.9,988.00,0.000948,-0.008052
03:13.9,989.00,0.000948,-0.008052
03:15.0,990.00,0.000948,-0.008052
03:16.0,991.00,0.000949,-0.008051
03:17.0,992.00,0.000948,-0.008052
03:18.0,993.00,0.000949,-0.008051
03:19.0,994.00,0.000948,-0.008052
03:20.0,995.00,0.000948,-0.008052
03:21.0,996.00,0.000948,-0.008052
03:22.0,997.00,0.000948,-0.008052
03:23.1,998.00,0.000948,-0.008052
03:24.1,999.00,0.000948,-0.008052
03:25.1,1000.00,0.000948,-0.008052
03:26.1,1001.00,0.000948,-0.008052
03:27.1,1002.00,0.000948,-0.008052
03:28.1,1003.00,0.000949,-0.008051
03:29.1,1004.00,0.000948,-0.008052
03:30.1,1005.00,0.000948,-0.008052
03:31.2,1006.00,0.000948,-0.008052
03:32.2,1007.00,0.000948,-0.008052
03:33.2,1008.00,0.000948,-0.008052
03:34.2,1009.00,0.000948,-0.008052
03:35.2,1010.00,0.000949,-0.008051
03:36.2,1011.00,0.000948,-0.008052
03:37.3,1012.00,0.000948,-0.008052
03:38.3,1013.00,0.000948,-0.008052
03:39.3,1014.00,0.000949,-0.008051
03:40.3,1015.00,0.000948,-0.008052
03:41.3,1016.00,0.000948,-0.008052
03:42.3,1017.00,0.000948,-0.008052
03:43.3,1018.00,0.000948,-0.008052
03:44.3,1019.00,0.000948,-0.008052
03:45.4,1020.00,0.000948,-0.008052
03:46.4,1021.00,0.000948,-0.008052
03:47.4,1022.00,0.000948,-0.008052
03:48.4,1023.00,0.000948,-0.008052
03:49.4,1024.00,0.000948,-0.008052
03:50.4,1025.00,0.000948,-0.008052
03:51.4,1026.00,0.000948,-0.008052
03:52.5,1027.00,0.000948,-0.008052
03:53.5,1028.00,0.000948,-0.008052
03:54.5,1029.00,0.000948,-0.008052
03:55.5,1030.00,0.000948,-0.008052
03:56.5,1031.00,0.000948,-0.008052
03:57.5,1032.00,0.000948,-0.008052
03:58.5,1033.00,0.000948,-0.008052
03:59.5,1034.00,0.000948,-0.008052
04:00.5,1035.00,0.000948,-0.008052
04:01.5,1036.00,0.000948,-0.008052
04:02.6,1037.00,0.000948,-0.008052
04:03.6,1038.00,0.000948,-0.008052
04:04.6,1039.00,0.000948,-0.008052
04:05.6,1040.00,0.000948,-0.008052
04:06.6,1041.00,0.000948,-0.008052
04:07.6,1042.00,0.000948,-0.008052
04:08.7,1043.00,0.000948,-0.008052
04:09.7,1044.00,0.000948,-0.008052
04:10.7,1045.00,0.000948,-0.008052
04:11.7,1046.00,0.000948,-0.008052
04:12.7,1047.00,0.000948,-0.008052
04:13.7,1048.00,0.000948,-0.008052
04:14.7,1049.00,0.000948,-0.008052
04:15.8,1050.00,0.000948,-0.008052
04:16.8,1051.00,0.000948,-0.008052
04:17.8,1052.00,0.000948,-0.008052
04:18.8,1053.00,0.000948,-0.008052
04:19.8,1054.00,0.000948,-0.008052
04:20.8,1055.00,0.000948,-0.008052
04:21.8,1056.00,0.000948,-0.008052
04:22.8,1057.00,0.000948,-0.008052
04:23.8,1058.00,0.000948,-0.008052
04:24.9,1059.00,0.000948,-0.008052
04:25.9,1060.00,0.000948,-0.008052
04:26.9,1061.00,0.000948,-0.008052
04:27.9,1062.00,0.000948,-0.008052
04:28.9,1063.00,0.000948,-0.008052
04:29.9,1064.00,0.000948,-0.008052
04:30.9,1065.00,0.000948,-0.008052
04:31.9,1066.00,0.000948,-0.008052
04:33.0,1067.00,0.000948,-0.008052
04:34.0,1068.00,0.000948,-0.008052
04:35.0,1069.00,0.000948,-0.008052
04:36.0,1070.00,0.000948,-0.008052
04:37.0,1071.00,0.000948,-0.008052
04:38.0,1072.00,0.000949,-0.008051
04:39.0,1073.00,0.000948,-0.008052
04:40.1,1074.00,0.000948,-0.008052
04:41.1,1075.00,0.000948,-0.008052
04:42.1,1076.00,0.000948,-0.008052
04:43.1,1077.00,0.000948,-0.008052
04:44.1,1078.00,0.000948,-0.008052
04:45.1,1079.00,0.000948,-0.008052
04:46.1,1080.00,0.000948,-0.008052
04:47.1,1081.00,0.000948,-0.008052
04:48.2,1082.00,0.000948,-0.008052
04:49.2,1083.00,0.000948,-0.008052
04:50.2,1084.00,0.000948,-0.008052
04:51.2,1085.00,0.000948,-0.008052
04:52.2,1086.00,0.000948,-0.008052
04:53.2,1087.00,0.000948,-0.008052
04:54.3,1088.00,0.000948,-0.008052
04:55.3,1089.00,0.000948,-0.008052
04:56.3,1090.00,0.000948,-0.008052
04:57.3,1091.00,0.000948,-0.008052
04:58.3,1092.00,0.000948,-0.008052
04:59.3,1093.00,0.000948,-0.008052
05:00.3,1094.00,0.000948,-0.008052
05:01.3,1095.00,0.000948,-0.008052
05:02.3,1096.00,0.000948,-0.008052
05:03.4,1097.00,0.000948,-0.008052
05:04.4,1098.00,0.000948,-0.008052
05:05.4,1099.00,0.000948,-0.008052
05:06.4,1100.00,0.000948,-0.008052
05:07.4,1101.00,0.000948,-0.008052
05:08.4,1102.00,0.000948,-0.008052
05:09.4,1103.00,0.000948,-0.008052
05:10.4,1104.00,0.000948,-0.008052
05:11.5,1105.00,0.000948,-0.008052
05:12.5,1106.00,0.000948,-0.008052
05:13.5,1107.00,0.000948,-0.008052
05:14.5,1108.00,0.000948,-0.008052
05:15.5,1109.00,0.000948,-0.008052
05:16.5,1110.00,0.000948,-0.008052
05:17.5,1111.00,0.000948,-0.008052
05:18.5,1112.00,0.000948,-0.008052
05:19.5,1113.00,0.000948,-0.008052
05:20.6,1114.00,0.000948,-0.008052
05:21.6,1115.00,0.000948,-0.008052
05:22.6,1116.00,0.000948,-0.008052
05:23.6,1117.00,0.000948,-0.008052
05:24.6,1118.00,0.000948,-0.008052
05:25.6,1119.00,0.000948,-0.008052
05:26.7,1120.00,0.000948,-0.008052
05:27.7,1121.00,0.000948,-0.008052
05:28.7,1122.00,0.000948,-0.008052
05:29.7,1123.00,0.000948,-0.008052
05:30.7,1124.00,0.000948,-0.008052
05:31.7,1125.00,0.000948,-0.008052
05:32.7,1126.00,0.000948,-0.008052
05:33.7,1127.00,0.000948,-0.008052
05:34.7,1128.00,0.000948,-0.008052
05:35.8,1129.00,0.000948,-0.008052
05:36.8,1130.00,0.000948,-0.008052
05:37.8,1131.00,0.000948,-0.008052
05:38.8,1132.00,0.000948,-0.008052
05:39.8,1133.00,0.000948,-0.008052
05:40.8,1134.00,0.000948,-0.008052
05:41.8,1135.00,0.000948,-0.008052
05:42.8,1136.00,0.000948,-0.008052
05:43.9,1137.00,0.000948,-0.008052
05:44.9,1138.00,0.000948,-0.008052
05:45.9,1139.00,0.000948,-0.008052
05:46.9,1140.00,0.000948,-0.008052
05:47.9,1141.00,0.000948,-0.008052
05:48.9,1142.00,0.000948,-0.008052
05:49.9,1143.00,0.000948,-0.008052
05:50.9,1144.00,0.000948,-0.008052
05:51.9,1145.00,0.000948,-0.008052
05:52.9,1146.00,0.000948,-0.008052
05:53.9,1147.00,0.000948,-0.008052
05:55.0,1148.00,0.000948,-0.008052
05:56.0,1149.00,0.000948,-0.008052
05:57.0,1150.00,0.000948,-0.008052
05:58.0,1151.00,0.000948,-0.008052
05:59.1,1152.00,0.000948,-0.008052
06:00.1,1153.00,0.000948,-0.008052
06:01.1,1154.00,0.000948,-0.008052
06:02.1,1155.00,0.000948,-0.008052
06:03.1,1156.00,0.000948,-0.008052
06:04.1,1157.00,0.000948,-0.008052
06:05.1,1158.00,0.000948,-0.008052
06:06.1,1159.00,0.000948,-0.008052
06:07.1,1160.00,0.000948,-0.008052
06:08.2,1161.00,0.000948,-0.008052
06:09.2,1162.00,0.000948,-0.008052
06:10.2,1163.00,0.000948,-0.008052
06:11.2,1164.00,0.000948,-0.008052
06:12.2,1165.00,0.000948,-0.008052
06:13.2,1166.00,0.000948,-0.008052
06:14.3,1167.00,0.000948,-0.008052
06:15.3,1168.00,0.000948,-0.008052
06:16.3,1169.00,0.000948,-0.008052
06:17.3,1170.00,0.000948,-0.008052
06:18.3,1171.00,0.000948,-0.008052
06:19.3,1172.00,0.000948,-0.008052
06:20.3,1173.00,0.000948,-0.008052
06:21.4,1174.00,0.000948,-0.008052
06:22.4,1175.00,0.000948,-0.008052
06:23.4,1176.00,0.000948,-0.008052
06:24.4,1177.00,0.000948,-0.008052
06:25.4,1178.00,0.000948,-0.008052
06:26.4,1179.00,0.000948,-0.008052
06:27.4,1180.00,0.000947,-0.008053
06:28.5,1181.00,0.000948,-0.008052
06:29.5,1182.00,0.000948,-0.008052
06:34.1,1183.00,0.000948,-0.008052
06:35.1,1184.00,0.000948,-0.008052
06:36.1,1185.00,0.000948,-0.008052
06:37.1,1186.00,0.000948,-0.008052
06:38.1,1187.00,0.000947,-0.008053
06:39.1,1188.00,0.000947,-0.008053
06:40.1,1189.00,0.000947,-0.008053
06:41.2,1190.00,0.000947,-0.008053
06:42.2,1191.00,0.000947,-0.008053
06:43.2,1192.00,0.000947,-0.008053
06:44.2,1193.00,0.000947,-0.008053
06:45.3,1194.00,0.000947,-0.008053
06:46.3,1195.00,0.000947,-0.008053
06:47.3,1196.00,0.000947,-0.008053
06:48.3,1197.00,0.000946,-0.008054
06:49.3,1198.00,0.000947,-0.008053
06:50.3,1199.00,0.000947,-0.008053
06:51.3,1200.00,0.000947,-0.008053
06:52.4,1201.00,0.000947,-0.008053
06:53.4,1202.00,0.000947,-0.008053
06:54.4,1203.00,0.000947,-0.008053
06:55.4,1204.00,0.000947,-0.008053
06:56.4,1205.00,0.000947,-0.008053
06:57.5,1206.00,0.000946,-0.008054
06:58.5,1207.00,0.000947,-0.008053
06:59.5,1208.00,0.000947,-0.008053
07:00.5,1209.00,0.000947,-0.008053
07:01.5,1210.00,0.000947,-0.008053
07:02.6,1211.00,0.000947,-0.008053
07:03.6,1212.00,0.000947,-0.008053
07:04.6,1213.00,0.000947,-0.008053
07:05.6,1214.00,0.000947,-0.008053
07:06.6,1215.00,0.000947,-0.008053
07:07.6,1216.00,0.000947,-0.008053
07:08.6,1217.00,0.000947,-0.008053
07:09.7,1218.00,0.000947,-0.008053
07:10.7,1219.00,0.000947,-0.008053
07:11.7,1220.00,0.000947,-0.008053
07:12.7,1221.00,0.000947,-0.008053
07:13.7,1222.00,0.000947,-0.008053
07:14.7,1223.00,0.000947,-0.008053
07:15.7,1224.00,0.000947,-0.008053
07:16.8,1225.00,0.000947,-0.008053
07:17.8,1226.00,0.000947,-0.008053
07:18.8,1227.00,0.000947,-0.008053
07:19.8,1228.00,0.000946,-0.008054
07:20.8,1229.00,0.000947,-0.008053
07:21.8,1230.00,0.000947,-0.008053
07:22.9,1231.00,0.000947,-0.008053
07:23.9,1232.00,0.000947,-0.008053
07:24.9,1233.00,0.000946,-0.008054
07:25.9,1234.00,0.000946,-0.008054
07:26.9,1235.00,0.000946,-0.008054
07:27.9,1236.00,0.000946,-0.008054
07:29.0,1237.00,0.000947,-0.008053
07:30.0,1238.00,0.000947,-0.008053
07:31.0,1239.00,0.000946,-0.008054
07:32.0,1240.00,0.000946,-0.008054
07:33.0,1241.00,0.000946,-0.008054
07:34.0,1242.00,0.000946,-0.008054
07:35.0,1243.00,0.000946,-0.008054
07:36.0,1244.00,0.000946,-0.008054
07:37.1,1245.00,0.000946,-0.008054
07:38.1,1246.00,0.000946,-0.008054
07:39.1,1247.00,0.000946,-0.008054
07:40.1,1248.00,0.000946,-0.008054
07:41.1,1249.00,0.000946,-0.008054
07:42.1,1250.00,0.000946,-0.008054
07:43.1,1251.00,0.000946,-0.008054
07:44.2,1252.00,0.000946,-0.008054
07:45.2,1253.00,0.000946,-0.008054
07:46.2,1254.00,0.000946,-0.008054
07:47.2,1255.00,0.000946,-0.008054
07:48.2,1256.00,0.000945,-0.008055
07:49.2,1257.00,0.000945,-0.008055
07:50.3,1258.00,0.000945,-0.008055
07:51.3,1259.00,0.000945,-0.008055
07:52.3,1260.00,0.000945,-0.008055
07:53.3,1261.00,0.000945,-0.008055
07:54.3,1262.00,0.000945,-0.008055
07:55.4,1263.00,0.000945,-0.008055
07:56.4,1264.00,0.000945,-0.008055
07:57.4,1265.00,0.000945,-0.008055
07:58.4,1266.00,0.000945,-0.008055
07:59.4,1267.00,0.000944,-0.008056
08:00.4,1268.00,0.000944,-0.008056
08:01.5,1269.00,0.000945,-0.008055
08:02.5,1270.00,0.000944,-0.008056
08:03.5,1271.00,0.000944,-0.008056
08:04.5,1272.00,0.000944,-0.008056
08:05.5,1273.00,0.000944,-0.008056
08:06.5,1274.00,0.000943,-0.008057
08:07.6,1275.00,0.000943,-0.008057
08:08.6,1276.00,0.000943,-0.008057
08:09.6,1277.00,0.000943,-0.008057
08:10.6,1278.00,0.000943,-0.008057
08:11.6,1279.00,0.000943,-0.008057
08:12.7,1280.00,0.000943,-0.008057
08:13.7,1281.00,0.000942,-0.008058
08:14.7,1282.00,0.000942,-0.008058
08:15.7,1283.00,0.000942,-0.008058
08:16.7,1284.00,0.000942,-0.008058
08:17.8,1285.00,0.000942,-0.008058
08:18.8,1286.00,0.000941,-0.008059
08:19.8,1287.00,0.00094,-0.00806
08:20.8,1288.00,0.000939,-0.008061
08:21.8,1289.00,0.000939,-0.008061
08:22.9,1290.00,0.000938,-0.008062
08:23.9,1291.00,0.000938,-0.008062
08:24.9,1292.00,0.000938,-0.008062
08:25.9,1293.00,0.000938,-0.008062
08:26.9,1294.00,0.000938,-0.008062
08:28.0,1295.00,0.000937,-0.008063
08:29.0,1296.00,0.000937,-0.008063
08:30.0,1297.00,0.000937,-0.008063
08:31.0,1298.00,0.000937,-0.008063
08:32.0,1299.00,0.000937,-0.008063
08:33.1,1300.00,0.000937,-0.008063
08:34.1,1301.00,0.000937,-0.008063
08:35.1,1302.00,0.000937,-0.008063
08:36.1,1303.00,0.000937,-0.008063
08:37.1,1304.00,0.000937,-0.008063
08:38.1,1305.00,0.000937,-0.008063
08:39.2,1306.00,0.000937,-0.008063
08:40.2,1307.00,0.000937,-0.008063
08:41.2,1308.00,0.000937,-0.008063
08:42.2,1309.00,0.000937,-0.008063
08:43.3,1310.00,0.000937,-0.008063
08:44.3,1311.00,0.000937,-0.008063
08:45.3,1312.00,0.000937,-0.008063
08:46.3,1313.00,0.000937,-0.008063
08:47.4,1314.00,0.000937,-0.008063
08:48.4,1315.00,0.000936,-0.008064
