Intensity recordings for experiment starting at 2021-02-27 21:51:08.162307. readings every 0:00:01.013734 seconds
timestamp,power,error
2021-02-27 21:51:08.162307,0.000920,0.000000
2021-02-27 21:51:09.176041,0.000920,0.000000
2021-02-27 21:51:10.185285,0.000920,0.000000
2021-02-27 21:51:11.215005,0.000920,0.000000
2021-02-27 21:51:12.235499,0.000920,0.000000
2021-02-27 21:51:13.240679,0.000919,0.000000
2021-02-27 21:51:14.263341,0.000920,0.000000
2021-02-27 21:51:15.275776,0.000920,0.000000
2021-02-27 21:51:16.280478,0.000920,0.000000
2021-02-27 21:51:17.308803,0.000920,0.000000
2021-02-27 21:51:18.318639,0.000920,0.000000
2021-02-27 21:51:19.330417,0.000920,0.000000
2021-02-27 21:51:20.364905,0.000920,0.000000
2021-02-27 21:51:21.378144,0.000920,0.000000
2021-02-27 21:51:22.410768,0.000920,0.000000
2021-02-27 21:51:23.421902,0.000920,0.000000
2021-02-27 21:51:24.431636,0.000920,0.000000
2021-02-27 21:51:25.463152,0.000920,0.000000
2021-02-27 21:51:26.470741,0.000920,0.000000
2021-02-27 21:51:27.479046,0.000920,0.000000
