Intensity recordings for experiment starting at 2021-02-27 21:40:01.175038. readings every 0:00:00.005272 seconds
timestamp,power,error
2021-02-27 21:40:01.175038,0.000928,5.400000
2021-02-27 21:40:01.180310,0.000928,6.300000
2021-02-27 21:40:01.184935,0.000928,6.300000
2021-02-27 21:40:01.187093,0.000928,6.300000
2021-02-27 21:40:01.192050,0.000928,6.300000
2021-02-27 21:40:01.196673,0.000927,5.400000
2021-02-27 21:40:01.227211,0.000928,6.300000
2021-02-27 21:40:01.231538,0.000928,5.400000
2021-02-27 21:40:01.234955,0.000928,6.300000
2021-02-27 21:40:01.238155,0.000928,6.300000
