Intensity recordings for experiment starting at 2021-02-27 21:45:29.141587. readings every 0:00:01.025578 seconds
timestamp,power,error
2021-02-27 21:45:29.141587,0.000931,0.000000
2021-02-27 21:45:30.167165,0.000931,0.000000
2021-02-27 21:45:31.184943,0.000931,0.000000
2021-02-27 21:45:32.216933,0.000931,0.000000
2021-02-27 21:45:33.228213,0.000931,0.000000
2021-02-27 21:45:34.242463,0.000931,0.000000
2021-02-27 21:45:35.267910,0.000931,0.000000
2021-02-27 21:45:36.285100,0.000931,0.000000
2021-02-27 21:45:37.316956,0.000931,0.000000
2021-02-27 21:45:38.322219,0.000931,0.000000
2021-02-27 21:45:39.327518,0.000931,0.000000
2021-02-27 21:45:40.340629,0.000930,0.000000
2021-02-27 21:45:41.371926,0.000930,0.000000
2021-02-27 21:45:42.389772,0.000930,0.000000
2021-02-27 21:45:43.420604,0.000930,0.000000
2021-02-27 21:45:44.434333,0.000930,0.000000
2021-02-27 21:45:45.470699,0.000930,0.000000
2021-02-27 21:45:46.480092,0.000930,0.000000
2021-02-27 21:45:47.485477,0.000930,0.000000
2021-02-27 21:45:48.519323,0.000930,0.000000
