timestamp,power,error
33:46.9,0.000936,-0.008064
33:47.9,0.000936,-0.008064
33:49.0,0.000936,-0.008064
33:50.0,0.000936,-0.008064
33:51.0,0.000936,-0.008064
33:52.0,0.000936,-0.008064
33:53.0,0.000936,-0.008064
33:54.0,0.000936,-0.008064
33:55.0,0.000936,-0.008064
33:56.0,0.000936,-0.008064
33:57.1,0.000936,-0.008064
33:58.1,0.000936,-0.008064
33:59.1,0.000936,-0.008064
34:00.1,0.000936,-0.008064
34:01.1,0.000936,-0.008064
34:02.1,0.000936,-0.008064
34:03.1,0.000936,-0.008064
34:04.1,0.000936,-0.008064
34:05.2,0.000936,-0.008064
34:06.2,0.000936,-0.008064
34:07.2,0.000936,-0.008064
34:08.2,0.000936,-0.008064
34:09.2,0.000937,-0.008063
34:10.2,0.000937,-0.008063
34:11.2,0.000937,-0.008063
34:12.3,0.000937,-0.008063
34:13.3,0.000937,-0.008063
34:14.3,0.000937,-0.008063
34:15.3,0.000936,-0.008064
34:16.3,0.000937,-0.008063
34:17.4,0.000937,-0.008063
34:18.4,0.000937,-0.008063
34:19.4,0.000937,-0.008063
34:20.4,0.000937,-0.008063
34:21.4,0.000937,-0.008063
34:22.5,0.000937,-0.008063
34:23.5,0.000937,-0.008063
34:24.5,0.000937,-0.008063
34:25.5,0.000937,-0.008063
34:26.5,0.000937,-0.008063
34:27.6,0.000937,-0.008063
34:28.6,0.000937,-0.008063
34:29.6,0.000937,-0.008063
34:30.6,0.000937,-0.008063
34:31.6,0.000937,-0.008063
34:32.6,0.000937,-0.008063
34:33.7,0.000937,-0.008063
34:34.7,0.000937,-0.008063
34:35.7,0.000937,-0.008063
34:36.7,0.000937,-0.008063
34:37.7,0.000937,-0.008063
34:38.7,0.000937,-0.008063
34:39.8,0.000937,-0.008063
34:40.8,0.000937,-0.008063
34:41.8,0.000937,-0.008063
34:42.8,0.000937,-0.008063
34:43.8,0.000937,-0.008063
34:44.8,0.000937,-0.008063
34:45.8,0.000937,-0.008063
34:46.9,0.000937,-0.008063
34:47.9,0.000937,-0.008063
34:48.9,0.000937,-0.008063
34:49.9,0.000937,-0.008063
34:51.0,0.000938,-0.008062
34:52.0,0.000937,-0.008063
34:53.0,0.000938,-0.008062
34:54.0,0.000938,-0.008062
34:55.0,0.000937,-0.008063
34:56.0,0.000938,-0.008062
34:57.1,0.000938,-0.008062
34:58.1,0.000937,-0.008063
34:59.1,0.000938,-0.008062
35:00.1,0.000938,-0.008062
35:01.1,0.000938,-0.008062
35:02.1,0.000938,-0.008062
35:03.1,0.000938,-0.008062
35:04.1,0.000938,-0.008062
35:05.2,0.000939,-0.008061
35:06.2,0.000939,-0.008061
35:07.2,0.000939,-0.008061
35:08.2,0.000939,-0.008061
35:09.2,0.00094,-0.00806
35:10.2,0.00094,-0.00806
35:11.2,0.000941,-0.008059
35:12.3,0.000941,-0.008059
35:13.3,0.000941,-0.008059
35:14.3,0.000941,-0.008059
35:15.3,0.00094,-0.00806
35:16.3,0.000936,-0.008064
35:17.3,0.000936,-0.008064
35:18.4,0.000935,-0.008065
35:19.4,0.000936,-0.008064
35:20.4,0.000935,-0.008065
35:21.4,0.000935,-0.008065
35:22.4,0.000935,-0.008065
35:23.5,0.000935,-0.008065
